timestamp_localtime,experiment,pioreactor_unit,timestamp,relative_intensity
2024-08-16 18:31:27,Booch01,pio02,2024-08-16T17:31:27.642664Z,0.07345039675875925
2024-08-16 18:31:42,Booch01,pio02,2024-08-16T17:31:42.643832Z,0.07346122468313514
2024-08-16 18:32:22,Booch01,pio02,2024-08-16T17:32:22.644784Z,0.0734596909867283
2024-08-16 18:32:37,Booch01,pio02,2024-08-16T17:32:37.642656Z,0.07345161660897184
2024-08-16 18:33:22,Booch01,pio02,2024-08-16T17:33:22.642688Z,0.07345949031442985
2024-08-16 18:33:37,Booch01,pio02,2024-08-16T17:33:37.642904Z,0.07345916657170894
2024-08-16 18:33:52,Booch01,pio02,2024-08-16T17:33:52.643256Z,0.07347388103049277
2024-08-16 18:34:02,Booch01,pio02,2024-08-16T17:34:02.642808Z,0.07348418570374181
2024-08-16 18:34:12,Booch01,pio02,2024-08-16T17:34:12.643000Z,0.07349182664437409
2024-08-16 18:34:42,Booch01,pio02,2024-08-16T17:34:42.642896Z,0.07349463027087612
2024-08-16 18:35:02,Booch01,pio02,2024-08-16T17:35:02.642224Z,0.07350200906015344
2024-08-16 18:35:47,Booch01,pio02,2024-08-16T17:35:47.642560Z,0.07350515118655275
2024-08-16 18:36:02,Booch01,pio02,2024-08-16T17:36:02.642736Z,0.07351058725772118
2024-08-16 18:36:27,Booch01,pio02,2024-08-16T17:36:27.642368Z,0.07350887715343897
2024-08-16 18:36:32,Booch01,pio02,2024-08-16T17:36:32.642544Z,0.07350987054407637
2024-08-16 18:37:22,Booch01,pio02,2024-08-16T17:37:22.643240Z,0.0735022504675062
2024-08-16 18:37:52,Booch01,pio02,2024-08-16T17:37:52.642824Z,0.07350052510881373
2024-08-16 18:38:17,Booch01,pio02,2024-08-16T17:38:17.643440Z,0.07349811086431049
2024-08-16 18:39:22,Booch01,pio02,2024-08-16T17:39:22.642568Z,0.07348968208607802
2024-08-16 18:39:27,Booch01,pio02,2024-08-16T17:39:27.645128Z,0.07349008760136588
2024-08-16 18:41:22,Booch01,pio02,2024-08-16T17:41:22.642480Z,0.07348767055110424
2024-08-16 18:41:52,Booch01,pio02,2024-08-16T17:41:52.642840Z,0.073488737737035
2024-08-16 18:41:57,Booch01,pio02,2024-08-16T17:41:57.642848Z,0.07348779097344427
2024-08-16 18:43:07,Booch01,pio02,2024-08-16T17:43:07.642512Z,0.07349608969912866
2024-08-16 18:44:37,Booch01,pio02,2024-08-16T17:44:37.642440Z,0.0735115197476909
2024-08-16 18:45:22,Booch01,pio02,2024-08-16T17:45:22.642968Z,0.07350001771500056
2024-08-16 18:47:32,Booch01,pio02,2024-08-16T17:47:32.642352Z,0.07347601473525453
2024-08-16 18:47:47,Booch01,pio02,2024-08-16T17:47:47.642544Z,0.07348493985859376
2024-08-16 18:47:52,Booch01,pio02,2024-08-16T17:47:52.642416Z,0.07348325851794679
2024-08-16 18:47:57,Booch01,pio02,2024-08-16T17:47:57.643344Z,0.07348126357642787
2024-08-16 18:49:37,Booch01,pio02,2024-08-16T17:49:37.647384Z,0.0734862652809756
2024-08-16 18:49:52,Booch01,pio02,2024-08-16T17:49:52.642744Z,0.07349542836959538
2024-08-16 18:50:47,Booch01,pio02,2024-08-16T17:50:47.642872Z,0.07348952363669536
2024-08-16 18:52:52,Booch01,pio02,2024-08-16T17:52:52.642904Z,0.07348365174035397
2024-08-16 18:54:27,Booch01,pio02,2024-08-16T17:54:27.642296Z,0.0735115089804175
2024-08-16 18:56:02,Booch01,pio02,2024-08-16T17:56:02.642168Z,0.07350973783259837
2024-08-16 18:56:07,Booch01,pio02,2024-08-16T17:56:07.642768Z,0.07351470857487458
2024-08-16 18:56:27,Booch01,pio02,2024-08-16T17:56:27.642288Z,0.073534814936017
2024-08-16 18:57:07,Booch01,pio02,2024-08-16T17:57:07.642984Z,0.07353058830717041
2024-08-16 18:57:17,Booch01,pio02,2024-08-16T17:57:17.642616Z,0.07352962211323107
2024-08-16 18:57:42,Booch01,pio02,2024-08-16T17:57:42.642576Z,0.07353434968480511
2024-08-16 18:58:12,Booch01,pio02,2024-08-16T17:58:12.642280Z,0.07354623923891511
2024-08-16 18:58:27,Booch01,pio02,2024-08-16T17:58:27.643000Z,0.07354125688888373
2024-08-16 18:58:37,Booch01,pio02,2024-08-16T17:58:37.642912Z,0.07353428918185645
2024-08-16 19:02:42,Booch01,pio02,2024-08-16T18:02:42.642360Z,0.07347111013155164
2024-08-16 19:02:52,Booch01,pio02,2024-08-16T18:02:52.642384Z,0.07347131888944336
2024-08-16 19:03:12,Booch01,pio02,2024-08-16T18:03:12.642496Z,0.07346937283647317
2024-08-16 19:03:27,Booch01,pio02,2024-08-16T18:03:27.642344Z,0.07347384616322869
2024-08-16 19:03:32,Booch01,pio02,2024-08-16T18:03:32.642376Z,0.07347434468095854
2024-08-16 19:04:42,Booch01,pio02,2024-08-16T18:04:42.645528Z,0.07348935248865482
2024-08-16 19:05:02,Booch01,pio02,2024-08-16T18:05:02.642648Z,0.07350454953077735
2024-08-16 19:05:17,Booch01,pio02,2024-08-16T18:05:17.642656Z,0.07351649851855248
2024-08-16 19:06:42,Booch01,pio02,2024-08-16T18:06:42.642824Z,0.07353327620191182
2024-08-16 19:07:07,Booch01,pio02,2024-08-16T18:07:07.642800Z,0.07351113710949282
2024-08-16 19:07:27,Booch01,pio02,2024-08-16T18:07:27.642448Z,0.07351980974193396
2024-08-16 19:07:32,Booch01,pio02,2024-08-16T18:07:32.642528Z,0.07351776513253026
2024-08-16 19:07:42,Booch01,pio02,2024-08-16T18:07:42.642912Z,0.0735211976120576
2024-08-16 19:08:07,Booch01,pio02,2024-08-16T18:08:07.642432Z,0.07350961025077055
2024-08-16 19:08:37,Booch01,pio02,2024-08-16T18:08:37.642520Z,0.07351421741262804
2024-08-16 19:08:47,Booch01,pio02,2024-08-16T18:08:47.644088Z,0.07352847441817613
2024-08-16 19:09:27,Booch01,pio02,2024-08-16T18:09:27.642816Z,0.07353526957207993
2024-08-16 19:09:37,Booch01,pio02,2024-08-16T18:09:37.643048Z,0.07353442170250896
2024-08-16 19:10:07,Booch01,pio02,2024-08-16T18:10:07.642528Z,0.07353345871794359
2024-08-16 19:10:12,Booch01,pio02,2024-08-16T18:10:12.642720Z,0.07352429905563795
2024-08-16 19:10:17,Booch01,pio02,2024-08-16T18:10:17.646856Z,0.07352216759747204
2024-08-16 19:11:12,Booch01,pio02,2024-08-16T18:11:12.642336Z,0.07351302679394188
2024-08-16 19:11:52,Booch01,pio02,2024-08-16T18:11:52.643160Z,0.07351422336399346
2024-08-16 19:12:27,Booch01,pio02,2024-08-16T18:12:27.642816Z,0.07350352346295698
2024-08-16 19:12:47,Booch01,pio02,2024-08-16T18:12:47.642928Z,0.07350108706465629
2024-08-16 19:12:52,Booch01,pio02,2024-08-16T18:12:52.643216Z,0.07350055747268275
2024-08-16 19:13:17,Booch01,pio02,2024-08-16T18:13:17.642560Z,0.07349604578936308
2024-08-16 19:13:52,Booch01,pio02,2024-08-16T18:13:52.642312Z,0.07351392594803442
2024-08-16 19:14:32,Booch01,pio02,2024-08-16T18:14:32.642632Z,0.07353372756682014
2024-08-16 19:15:47,Booch01,pio02,2024-08-16T18:15:47.642800Z,0.0735591786653094
2024-08-16 19:16:17,Booch01,pio02,2024-08-16T18:16:17.642592Z,0.07355870806914779
2024-08-16 19:16:27,Booch01,pio02,2024-08-16T18:16:27.642520Z,0.07356026344864203
2024-08-16 19:16:47,Booch01,pio02,2024-08-16T18:16:47.645560Z,0.07353855534109921
2024-08-16 19:17:47,Booch01,pio02,2024-08-16T18:17:47.644192Z,0.07354000790589113
2024-08-16 19:18:47,Booch01,pio02,2024-08-16T18:18:47.642728Z,0.07354060919089672
2024-08-16 19:20:12,Booch01,pio02,2024-08-16T18:20:12.642584Z,0.07351216146443054
2024-08-16 19:20:27,Booch01,pio02,2024-08-16T18:20:27.642752Z,0.07351546585159649
2024-08-16 19:21:37,Booch01,pio02,2024-08-16T18:21:37.642848Z,0.07350210403210086
2024-08-16 19:22:27,Booch01,pio02,2024-08-16T18:22:27.642896Z,0.07349232286037727
2024-08-16 19:23:57,Booch01,pio02,2024-08-16T18:23:57.642640Z,0.07354297712789663
2024-08-16 19:24:02,Booch01,pio02,2024-08-16T18:24:02.642688Z,0.07354242076646585
2024-08-16 19:24:12,Booch01,pio02,2024-08-16T18:24:12.642800Z,0.07355521935318483
2024-08-16 19:27:17,Booch01,pio02,2024-08-16T18:27:17.642720Z,0.07360544909143246
2024-08-16 19:28:17,Booch01,pio02,2024-08-16T18:28:17.643400Z,0.07360076173229349
2024-08-16 19:28:32,Booch01,pio02,2024-08-16T18:28:32.642544Z,0.07360200966588418
2024-08-16 19:28:37,Booch01,pio02,2024-08-16T18:28:37.642392Z,0.07360181604169502
2024-08-16 19:28:57,Booch01,pio02,2024-08-16T18:28:57.642872Z,0.07359129069436968
2024-08-16 19:29:42,Booch01,pio02,2024-08-16T18:29:42.642792Z,0.07358308440304158
2024-08-16 19:29:52,Booch01,pio02,2024-08-16T18:29:52.642656Z,0.07358901338805006
2024-08-16 19:30:27,Booch01,pio02,2024-08-16T18:30:27.643176Z,0.0735834016023498
2024-08-16 19:31:37,Booch01,pio02,2024-08-16T18:31:37.642400Z,0.07359244816231539
2024-08-16 19:31:47,Booch01,pio02,2024-08-16T18:31:47.642472Z,0.07358611370037682
2024-08-16 19:32:12,Booch01,pio02,2024-08-16T18:32:12.642688Z,0.07357456348236822
2024-08-16 19:32:22,Booch01,pio02,2024-08-16T18:32:22.642440Z,0.07358393511854895
2024-08-16 19:32:32,Booch01,pio02,2024-08-16T18:32:32.642976Z,0.0735688105447126
2024-08-16 19:33:12,Booch01,pio02,2024-08-16T18:33:12.642920Z,0.07354501032973106
2024-08-16 19:33:22,Booch01,pio02,2024-08-16T18:33:22.642984Z,0.0735348793392381
2024-08-16 19:33:27,Booch01,pio02,2024-08-16T18:33:27.642872Z,0.07353156357795046
2024-08-16 19:33:32,Booch01,pio02,2024-08-16T18:33:32.643008Z,0.07353174277336907
2024-08-16 19:33:52,Booch01,pio02,2024-08-16T18:33:52.643360Z,0.07351472651102434
2024-08-16 19:33:57,Booch01,pio02,2024-08-16T18:33:57.642472Z,0.0735157352568882
2024-08-16 19:34:07,Booch01,pio02,2024-08-16T18:34:07.644264Z,0.07352333974981101
2024-08-16 19:34:27,Booch01,pio02,2024-08-16T18:34:27.642552Z,0.07352996767554172
2024-08-16 19:34:32,Booch01,pio02,2024-08-16T18:34:32.642696Z,0.07353531615189354
2024-08-16 19:34:57,Booch01,pio02,2024-08-16T18:34:57.642408Z,0.07353485357613684
2024-08-16 19:35:27,Booch01,pio02,2024-08-16T18:35:27.642408Z,0.0735462387453551
2024-08-16 19:35:52,Booch01,pio02,2024-08-16T18:35:52.642736Z,0.07354068899536295
2024-08-16 19:35:57,Booch01,pio02,2024-08-16T18:35:57.642408Z,0.07353569738851859
2024-08-16 19:36:02,Booch01,pio02,2024-08-16T18:36:02.642488Z,0.07353489044197661
2024-08-16 19:36:27,Booch01,pio02,2024-08-16T18:36:27.642784Z,0.07354665112517891
2024-08-16 19:36:42,Booch01,pio02,2024-08-16T18:36:42.642776Z,0.07352802176067481
2024-08-16 19:37:52,Booch01,pio02,2024-08-16T18:37:52.642280Z,0.07354949799880689
2024-08-16 19:37:57,Booch01,pio02,2024-08-16T18:37:57.642296Z,0.07354431707744005
2024-08-16 19:39:57,Booch01,pio02,2024-08-16T18:39:57.642440Z,0.07355854932691279
2024-08-16 19:40:12,Booch01,pio02,2024-08-16T18:40:12.642896Z,0.07356214779407778
2024-08-16 19:41:42,Booch01,pio02,2024-08-16T18:41:42.642840Z,0.0735719057141415
2024-08-16 19:41:52,Booch01,pio02,2024-08-16T18:41:52.643176Z,0.07356640147623755
2024-08-16 19:42:07,Booch01,pio02,2024-08-16T18:42:07.643096Z,0.0735663234524772
2024-08-16 19:43:07,Booch01,pio02,2024-08-16T18:43:07.642376Z,0.07356003738400566
2024-08-16 19:43:27,Booch01,pio02,2024-08-16T18:43:27.642296Z,0.07355048927871378
2024-08-16 19:44:02,Booch01,pio02,2024-08-16T18:44:02.642456Z,0.07354539165373512
2024-08-16 19:44:32,Booch01,pio02,2024-08-16T18:44:32.642360Z,0.07355324658394821
2024-08-16 19:45:32,Booch01,pio02,2024-08-16T18:45:32.642720Z,0.07356804543964252
2024-08-16 19:46:47,Booch01,pio02,2024-08-16T18:46:47.643496Z,0.0735901648622958
2024-08-16 19:47:07,Booch01,pio02,2024-08-16T18:47:07.642504Z,0.07359548477013317
2024-08-16 19:47:42,Booch01,pio02,2024-08-16T18:47:42.642480Z,0.07359610825422727
2024-08-16 19:48:52,Booch01,pio02,2024-08-16T18:48:52.642448Z,0.07361779391770491
2024-08-16 19:49:22,Booch01,pio02,2024-08-16T18:49:22.643584Z,0.07361125999870399
2024-08-16 19:50:52,Booch01,pio02,2024-08-16T18:50:52.642344Z,0.07358129949159703
2024-08-16 19:51:47,Booch01,pio02,2024-08-16T18:51:47.642656Z,0.07358239560292874
2024-08-16 19:54:07,Booch01,pio02,2024-08-16T18:54:07.642632Z,0.07360684001173033
2024-08-16 19:54:17,Booch01,pio02,2024-08-16T18:54:17.643200Z,0.0736067576668977
2024-08-16 19:55:07,Booch01,pio02,2024-08-16T18:55:07.642456Z,0.0736020867235107
2024-08-16 19:56:52,Booch01,pio02,2024-08-16T18:56:52.642488Z,0.07362386191610222
2024-08-16 19:56:57,Booch01,pio02,2024-08-16T18:56:57.642704Z,0.07362417006552392
2024-08-16 19:57:17,Booch01,pio02,2024-08-16T18:57:17.643536Z,0.07362559095530677
2024-08-16 19:57:32,Booch01,pio02,2024-08-16T18:57:32.642816Z,0.07362026065027388
2024-08-16 19:57:52,Booch01,pio02,2024-08-16T18:57:52.642416Z,0.07361629613997371
2024-08-16 19:59:17,Booch01,pio02,2024-08-16T18:59:17.642432Z,0.0736089523294241
2024-08-16 19:59:42,Booch01,pio02,2024-08-16T18:59:42.642832Z,0.07360611507760112
2024-08-16 20:01:02,Booch01,pio02,2024-08-16T19:01:02.642408Z,0.07360838954629635
2024-08-16 20:01:12,Booch01,pio02,2024-08-16T19:01:12.642392Z,0.07360706142977305
2024-08-16 20:01:27,Booch01,pio02,2024-08-16T19:01:27.642608Z,0.07359528653748794
2024-08-16 20:02:02,Booch01,pio02,2024-08-16T19:02:02.642496Z,0.07358699630133093
2024-08-16 20:02:12,Booch01,pio02,2024-08-16T19:02:12.643072Z,0.07358504882976137
2024-08-16 20:03:07,Booch01,pio02,2024-08-16T19:03:07.642616Z,0.07359269206996706
2024-08-16 20:03:57,Booch01,pio02,2024-08-16T19:03:57.642768Z,0.07361387351945355
2024-08-16 20:04:27,Booch01,pio02,2024-08-16T19:04:27.642768Z,0.07361949384260144
2024-08-16 20:04:42,Booch01,pio02,2024-08-16T19:04:42.643392Z,0.07361705799859755
2024-08-16 20:04:47,Booch01,pio02,2024-08-16T19:04:47.643760Z,0.07361386354261673
2024-08-16 20:06:02,Booch01,pio02,2024-08-16T19:06:02.642552Z,0.0736385523789397
2024-08-16 20:07:32,Booch01,pio02,2024-08-16T19:07:32.642832Z,0.0736308639567809
2024-08-16 20:07:37,Booch01,pio02,2024-08-16T19:07:37.642952Z,0.0736272447653624
2024-08-16 20:07:42,Booch01,pio02,2024-08-16T19:07:42.642424Z,0.07362286888067884
2024-08-16 20:07:47,Booch01,pio02,2024-08-16T19:07:47.642528Z,0.07362537121304388
2024-08-16 20:07:57,Booch01,pio02,2024-08-16T19:07:57.642408Z,0.07362467854999599
2024-08-16 20:08:27,Booch01,pio02,2024-08-16T19:08:27.642480Z,0.07361316871874991
2024-08-16 20:09:02,Booch01,pio02,2024-08-16T19:09:02.642960Z,0.07360776193361582
2024-08-16 20:09:32,Booch01,pio02,2024-08-16T19:09:32.642312Z,0.07360995341378865
2024-08-16 20:11:32,Booch01,pio02,2024-08-16T19:11:32.642528Z,0.07363184864970744
2024-08-16 20:11:42,Booch01,pio02,2024-08-16T19:11:42.642784Z,0.07362908614204414
2024-08-16 20:13:17,Booch01,pio02,2024-08-16T19:13:17.644096Z,0.07363359789257864
2024-08-16 20:13:42,Booch01,pio02,2024-08-16T19:13:42.643112Z,0.07364211379434414
2024-08-16 20:13:57,Booch01,pio02,2024-08-16T19:13:57.642480Z,0.07365634513570934
2024-08-16 20:14:07,Booch01,pio02,2024-08-16T19:14:07.642688Z,0.0736500221903274
2024-08-16 20:14:17,Booch01,pio02,2024-08-16T19:14:17.642992Z,0.0736577581840765
2024-08-16 20:14:52,Booch01,pio02,2024-08-16T19:14:52.642416Z,0.07367080722000617
2024-08-16 20:16:02,Booch01,pio02,2024-08-16T19:16:02.642552Z,0.07366058063448332
2024-08-16 20:16:42,Booch01,pio02,2024-08-16T19:16:42.642600Z,0.07365306308089761
2024-08-16 20:18:17,Booch01,pio02,2024-08-16T19:18:17.642856Z,0.0736748495464838
2024-08-16 20:18:27,Booch01,pio02,2024-08-16T19:18:27.642520Z,0.0736717521574717
2024-08-16 20:18:37,Booch01,pio02,2024-08-16T19:18:37.642432Z,0.07367377481515884
2024-08-16 20:18:42,Booch01,pio02,2024-08-16T19:18:42.642800Z,0.07367732154194553
2024-08-16 20:19:37,Booch01,pio02,2024-08-16T19:19:37.643016Z,0.0736738521201643
2024-08-16 20:20:22,Booch01,pio02,2024-08-16T19:20:22.642944Z,0.07366635582940959
2024-08-16 20:20:37,Booch01,pio02,2024-08-16T19:20:37.642712Z,0.07366274798899983
2024-08-16 20:21:02,Booch01,pio02,2024-08-16T19:21:02.642880Z,0.07366408219965595
2024-08-16 20:21:32,Booch01,pio02,2024-08-16T19:21:32.642616Z,0.07367519619961069
2024-08-16 20:21:47,Booch01,pio02,2024-08-16T19:21:47.643808Z,0.07366426803600046
2024-08-16 20:21:57,Booch01,pio02,2024-08-16T19:21:57.642624Z,0.07366030887333572
2024-08-16 20:22:17,Booch01,pio02,2024-08-16T19:22:17.642328Z,0.07365637566518349
2024-08-16 20:23:32,Booch01,pio02,2024-08-16T19:23:32.643840Z,0.0736786540118946
2024-08-16 20:24:47,Booch01,pio02,2024-08-16T19:24:47.645320Z,0.0737029435669857
2024-08-16 20:25:27,Booch01,pio02,2024-08-16T19:25:27.642672Z,0.073708589860213
2024-08-16 20:25:32,Booch01,pio02,2024-08-16T19:25:32.642784Z,0.07371209358158268
2024-08-16 20:26:47,Booch01,pio02,2024-08-16T19:26:47.642632Z,0.07370322559285118
2024-08-16 20:26:52,Booch01,pio02,2024-08-16T19:26:52.643608Z,0.07369897697237304
2024-08-16 20:27:12,Booch01,pio02,2024-08-16T19:27:12.642560Z,0.07369617885242384
2024-08-16 20:27:37,Booch01,pio02,2024-08-16T19:27:37.642704Z,0.07368221154416926
2024-08-16 20:28:47,Booch01,pio02,2024-08-16T19:28:47.642448Z,0.07367433948511792
2024-08-16 20:29:52,Booch01,pio02,2024-08-16T19:29:52.642480Z,0.07366462479451139
2024-08-16 20:30:17,Booch01,pio02,2024-08-16T19:30:17.642880Z,0.0736696390611639
2024-08-16 20:32:17,Booch01,pio02,2024-08-16T19:32:17.642912Z,0.07371351065762184
2024-08-16 20:32:37,Booch01,pio02,2024-08-16T19:32:37.642560Z,0.07371550394515619
2024-08-16 20:33:17,Booch01,pio02,2024-08-16T19:33:17.642840Z,0.07372451185581332
2024-08-16 20:33:57,Booch01,pio02,2024-08-16T19:33:57.643128Z,0.07371485875828576
2024-08-16 20:34:02,Booch01,pio02,2024-08-16T19:34:02.643200Z,0.07370668684656163
2024-08-16 20:35:02,Booch01,pio02,2024-08-16T19:35:02.642672Z,0.0736643250711305
2024-08-16 20:35:27,Booch01,pio02,2024-08-16T19:35:27.643456Z,0.07364236004266154
2024-08-16 20:35:57,Booch01,pio02,2024-08-16T19:35:57.642776Z,0.07367026268543422
2024-08-16 20:37:17,Booch01,pio02,2024-08-16T19:37:17.642400Z,0.07368634629970776
2024-08-16 20:37:27,Booch01,pio02,2024-08-16T19:37:27.642656Z,0.0736815915747231
2024-08-16 20:37:32,Booch01,pio02,2024-08-16T19:37:32.642512Z,0.07368180960455478
2024-08-16 20:38:57,Booch01,pio02,2024-08-16T19:38:57.642840Z,0.0736710734085559
2024-08-16 20:39:07,Booch01,pio02,2024-08-16T19:39:07.642864Z,0.0736710834010254
2024-08-16 20:40:12,Booch01,pio02,2024-08-16T19:40:12.642240Z,0.0737132085024398
2024-08-16 20:40:52,Booch01,pio02,2024-08-16T19:40:52.642688Z,0.07372043998229527
2024-08-16 20:41:12,Booch01,pio02,2024-08-16T19:41:12.642656Z,0.07372457431289647
2024-08-16 20:41:47,Booch01,pio02,2024-08-16T19:41:47.642848Z,0.07372060470680422
2024-08-16 20:43:07,Booch01,pio02,2024-08-16T19:43:07.642544Z,0.07369660771409983
2024-08-16 20:43:32,Booch01,pio02,2024-08-16T19:43:32.642912Z,0.07369737889340905
2024-08-16 20:44:12,Booch01,pio02,2024-08-16T19:44:12.642720Z,0.07370690959558156
2024-08-16 20:46:17,Booch01,pio02,2024-08-16T19:46:17.642760Z,0.0736599451421216
2024-08-16 20:46:37,Booch01,pio02,2024-08-16T19:46:37.642640Z,0.07366186545746109
2024-08-16 20:48:17,Booch01,pio02,2024-08-16T19:48:17.643232Z,0.07366882327631695
2024-08-16 20:48:27,Booch01,pio02,2024-08-16T19:48:27.642360Z,0.073678081465627
2024-08-16 20:49:07,Booch01,pio02,2024-08-16T19:49:07.643280Z,0.07368650306838193
2024-08-16 20:50:02,Booch01,pio02,2024-08-16T19:50:02.642848Z,0.07369641048200497
2024-08-16 20:50:27,Booch01,pio02,2024-08-16T19:50:27.642896Z,0.07369885654277515
2024-08-16 20:50:37,Booch01,pio02,2024-08-16T19:50:37.643088Z,0.0737055524460661
2024-08-16 20:50:42,Booch01,pio02,2024-08-16T19:50:42.647624Z,0.07370251173899733
2024-08-16 20:53:12,Booch01,pio02,2024-08-16T19:53:12.643528Z,0.0737203183394642
2024-08-16 20:53:32,Booch01,pio02,2024-08-16T19:53:32.642968Z,0.07372576834761992
2024-08-16 20:53:47,Booch01,pio02,2024-08-16T19:53:47.642632Z,0.07371936370522769
2024-08-16 20:54:42,Booch01,pio02,2024-08-16T19:54:42.642784Z,0.0737305168124068
2024-08-16 20:55:22,Booch01,pio02,2024-08-16T19:55:22.643288Z,0.07373881844258516
2024-08-16 20:55:52,Booch01,pio02,2024-08-16T19:55:52.642600Z,0.07374667619762837
2024-08-16 20:57:22,Booch01,pio02,2024-08-16T19:57:22.642648Z,0.07377117608776614
2024-08-16 20:57:47,Booch01,pio02,2024-08-16T19:57:47.645960Z,0.07378008641647105
2024-08-16 20:58:37,Booch01,pio02,2024-08-16T19:58:37.642600Z,0.07377227313215998
2024-08-16 20:59:37,Booch01,pio02,2024-08-16T19:59:37.642616Z,0.07374290735350301
2024-08-16 20:59:52,Booch01,pio02,2024-08-16T19:59:52.643880Z,0.07374304938426213
2024-08-16 21:01:07,Booch01,pio02,2024-08-16T20:01:07.642360Z,0.07376424658504142
2024-08-16 21:01:57,Booch01,pio02,2024-08-16T20:01:57.643112Z,0.07375614493466019
2024-08-16 21:02:17,Booch01,pio02,2024-08-16T20:02:17.648832Z,0.07375374275821654
2024-08-16 21:03:12,Booch01,pio02,2024-08-16T20:03:12.642704Z,0.073770185663526
2024-08-16 21:03:22,Booch01,pio02,2024-08-16T20:03:22.644072Z,0.07377479821250515
2024-08-16 21:04:02,Booch01,pio02,2024-08-16T20:04:02.642944Z,0.0737896386157586
2024-08-16 21:05:42,Booch01,pio02,2024-08-16T20:05:42.643008Z,0.07377182154181007
2024-08-16 21:06:32,Booch01,pio02,2024-08-16T20:06:32.642472Z,0.07377284961064007
2024-08-16 21:06:57,Booch01,pio02,2024-08-16T20:06:57.642592Z,0.07377404332522099
2024-08-16 21:07:22,Booch01,pio02,2024-08-16T20:07:22.642640Z,0.07378860198698661
2024-08-16 21:07:37,Booch01,pio02,2024-08-16T20:07:37.642952Z,0.07379032615963382
2024-08-16 21:08:12,Booch01,pio02,2024-08-16T20:08:12.642752Z,0.0737656511483873
2024-08-16 21:09:27,Booch01,pio02,2024-08-16T20:09:27.642736Z,0.07379478885669571
2024-08-16 21:09:37,Booch01,pio02,2024-08-16T20:09:37.642544Z,0.07379829425099176
2024-08-16 21:10:12,Booch01,pio02,2024-08-16T20:10:12.643528Z,0.07379774934658861
2024-08-16 21:12:07,Booch01,pio02,2024-08-16T20:12:07.642864Z,0.07382318003270659
2024-08-16 21:13:22,Booch01,pio02,2024-08-16T20:13:22.642440Z,0.07384388292949656
2024-08-16 21:13:32,Booch01,pio02,2024-08-16T20:13:32.642688Z,0.07384763141215213
2024-08-16 21:13:47,Booch01,pio02,2024-08-16T20:13:47.642688Z,0.07385448934970226
2024-08-16 21:14:47,Booch01,pio02,2024-08-16T20:14:47.642656Z,0.0738315373778816
2024-08-16 21:14:52,Booch01,pio02,2024-08-16T20:14:52.642720Z,0.073834143656015
2024-08-16 21:15:07,Booch01,pio02,2024-08-16T20:15:07.642912Z,0.07383568630229975
2024-08-16 21:15:17,Booch01,pio02,2024-08-16T20:15:17.642984Z,0.07383285046573367
2024-08-16 21:16:07,Booch01,pio02,2024-08-16T20:16:07.643112Z,0.07380632080287668
2024-08-16 21:16:57,Booch01,pio02,2024-08-16T20:16:57.642216Z,0.07380519026106219
2024-08-16 21:17:42,Booch01,pio02,2024-08-16T20:17:42.642712Z,0.07379386623517714
2024-08-16 21:19:22,Booch01,pio02,2024-08-16T20:19:22.642672Z,0.07380727303795975
2024-08-16 21:20:57,Booch01,pio02,2024-08-16T20:20:57.643048Z,0.0738069264596268
2024-08-16 21:21:52,Booch01,pio02,2024-08-16T20:21:52.642872Z,0.07379860261847498
2024-08-16 21:22:07,Booch01,pio02,2024-08-16T20:22:07.642720Z,0.07380844724353078
2024-08-16 21:22:17,Booch01,pio02,2024-08-16T20:22:17.642936Z,0.07381555413238747
2024-08-16 21:22:22,Booch01,pio02,2024-08-16T20:22:22.643080Z,0.07381938343334347
2024-08-16 21:22:42,Booch01,pio02,2024-08-16T20:22:42.642408Z,0.07381176662046676
2024-08-16 21:23:17,Booch01,pio02,2024-08-16T20:23:17.643608Z,0.07382262742354664
2024-08-16 21:23:52,Booch01,pio02,2024-08-16T20:23:52.643288Z,0.07383719284239035
2024-08-16 21:24:02,Booch01,pio02,2024-08-16T20:24:02.642496Z,0.07384763992919116
2024-08-16 21:24:37,Booch01,pio02,2024-08-16T20:24:37.642448Z,0.07383497376344504
2024-08-16 21:24:52,Booch01,pio02,2024-08-16T20:24:52.642648Z,0.07384881647408294
2024-08-16 21:24:57,Booch01,pio02,2024-08-16T20:24:57.642848Z,0.07385324190207447
2024-08-16 21:25:32,Booch01,pio02,2024-08-16T20:25:32.642960Z,0.07386342115062827
2024-08-16 21:26:12,Booch01,pio02,2024-08-16T20:26:12.644248Z,0.07387950284016213
2024-08-16 21:26:37,Booch01,pio02,2024-08-16T20:26:37.643904Z,0.07388113050411879
2024-08-16 21:27:07,Booch01,pio02,2024-08-16T20:27:07.642928Z,0.07390236746722662
2024-08-16 21:28:17,Booch01,pio02,2024-08-16T20:28:17.642744Z,0.07391134214406253
2024-08-16 21:28:57,Booch01,pio02,2024-08-16T20:28:57.642856Z,0.07387959183347216
2024-08-16 21:29:07,Booch01,pio02,2024-08-16T20:29:07.643952Z,0.07388398045065696
2024-08-16 21:29:22,Booch01,pio02,2024-08-16T20:29:22.642536Z,0.07388578346112967
2024-08-16 21:29:37,Booch01,pio02,2024-08-16T20:29:37.642248Z,0.07389639303223548
2024-08-16 21:30:02,Booch01,pio02,2024-08-16T20:30:02.642600Z,0.07389132840767663
