timestamp_localtime,experiment,pioreactor_unit,timestamp,event,volume_change_ml,source_of_event
2024-08-13 13:35:58,Booch01,pio02,2024-08-13T12:35:58.042892Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:36:18,Booch01,pio02,2024-08-13T12:36:18.870581Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:36:47,Booch01,pio02,2024-08-13T12:36:47.184251Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:36:57,Booch01,pio02,2024-08-13T12:36:57.675305Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:37:18,Booch01,pio02,2024-08-13T12:37:18.503551Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:37:46,Booch01,pio02,2024-08-13T12:37:46.815986Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:37:57,Booch01,pio02,2024-08-13T12:37:57.306102Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:38:18,Booch01,pio02,2024-08-13T12:38:18.135132Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:38:46,Booch01,pio02,2024-08-13T12:38:46.547423Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:38:57,Booch01,pio02,2024-08-13T12:38:57.034129Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:39:17,Booch01,pio02,2024-08-13T12:39:17.862539Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:39:46,Booch01,pio02,2024-08-13T12:39:46.172633Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:39:56,Booch01,pio02,2024-08-13T12:39:56.659753Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:40:17,Booch01,pio02,2024-08-13T12:40:17.487993Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:40:45,Booch01,pio02,2024-08-13T12:40:45.802837Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:40:56,Booch01,pio02,2024-08-13T12:40:56.405557Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:41:17,Booch01,pio02,2024-08-13T12:41:17.233765Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:41:45,Booch01,pio02,2024-08-13T12:41:45.544377Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:41:56,Booch01,pio02,2024-08-13T12:41:56.032728Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:42:16,Booch01,pio02,2024-08-13T12:42:16.861576Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:42:45,Booch01,pio02,2024-08-13T12:42:45.173630Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:42:55,Booch01,pio02,2024-08-13T12:42:55.663231Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:43:16,Booch01,pio02,2024-08-13T12:43:16.597066Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:43:44,Booch01,pio02,2024-08-13T12:43:44.909415Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:43:55,Booch01,pio02,2024-08-13T12:43:55.398132Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:44:16,Booch01,pio02,2024-08-13T12:44:16.224141Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:44:44,Booch01,pio02,2024-08-13T12:44:44.534640Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:44:55,Booch01,pio02,2024-08-13T12:44:55.025958Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:45:21,Booch01,pio02,2024-08-13T12:45:21.247354Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:45:49,Booch01,pio02,2024-08-13T12:45:49.560306Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:46:00,Booch01,pio02,2024-08-13T12:46:00.078549Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:46:20,Booch01,pio02,2024-08-13T12:46:20.904866Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:46:49,Booch01,pio02,2024-08-13T12:46:49.217105Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:46:59,Booch01,pio02,2024-08-13T12:46:59.706392Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:47:20,Booch01,pio02,2024-08-13T12:47:20.532062Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:47:48,Booch01,pio02,2024-08-13T12:47:48.943823Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:47:59,Booch01,pio02,2024-08-13T12:47:59.432620Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:48:20,Booch01,pio02,2024-08-13T12:48:20.261176Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:48:48,Booch01,pio02,2024-08-13T12:48:48.574964Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:48:59,Booch01,pio02,2024-08-13T12:48:59.063851Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:49:19,Booch01,pio02,2024-08-13T12:49:19.890698Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:49:48,Booch01,pio02,2024-08-13T12:49:48.202947Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:49:58,Booch01,pio02,2024-08-13T12:49:58.806346Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:50:19,Booch01,pio02,2024-08-13T12:50:19.632645Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:50:47,Booch01,pio02,2024-08-13T12:50:47.974936Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:50:58,Booch01,pio02,2024-08-13T12:50:58.463868Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:51:19,Booch01,pio02,2024-08-13T12:51:19.291188Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:51:47,Booch01,pio02,2024-08-13T12:51:47.609060Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:51:58,Booch01,pio02,2024-08-13T12:51:58.105700Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:52:19,Booch01,pio02,2024-08-13T12:52:19.033806Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:52:47,Booch01,pio02,2024-08-13T12:52:47.344831Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:52:57,Booch01,pio02,2024-08-13T12:52:57.832493Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:53:18,Booch01,pio02,2024-08-13T12:53:18.677412Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:53:46,Booch01,pio02,2024-08-13T12:53:46.988013Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:53:57,Booch01,pio02,2024-08-13T12:53:57.530454Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:54:18,Booch01,pio02,2024-08-13T12:54:18.357546Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:54:46,Booch01,pio02,2024-08-13T12:54:46.799678Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:54:57,Booch01,pio02,2024-08-13T12:54:57.287987Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:55:18,Booch01,pio02,2024-08-13T12:55:18.146909Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:55:46,Booch01,pio02,2024-08-13T12:55:46.457937Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:55:56,Booch01,pio02,2024-08-13T12:55:56.948507Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:56:17,Booch01,pio02,2024-08-13T12:56:17.776357Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:56:46,Booch01,pio02,2024-08-13T12:56:46.088509Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:56:56,Booch01,pio02,2024-08-13T12:56:56.680254Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:57:17,Booch01,pio02,2024-08-13T12:57:17.510193Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:57:45,Booch01,pio02,2024-08-13T12:57:45.822271Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:57:56,Booch01,pio02,2024-08-13T12:57:56.311481Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:58:17,Booch01,pio02,2024-08-13T12:58:17.138409Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:58:45,Booch01,pio02,2024-08-13T12:58:45.451010Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:58:55,Booch01,pio02,2024-08-13T12:58:55.937933Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 13:59:16,Booch01,pio02,2024-08-13T12:59:16.865774Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 13:59:45,Booch01,pio02,2024-08-13T12:59:45.180179Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 13:59:55,Booch01,pio02,2024-08-13T12:59:55.668596Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:00:16,Booch01,pio02,2024-08-13T13:00:16.495971Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:00:44,Booch01,pio02,2024-08-13T13:00:44.810014Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:00:55,Booch01,pio02,2024-08-13T13:00:55.300481Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:01:21,Booch01,pio02,2024-08-13T13:01:21.245374Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:01:49,Booch01,pio02,2024-08-13T13:01:49.562830Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:02:00,Booch01,pio02,2024-08-13T13:02:00.049467Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:02:20,Booch01,pio02,2024-08-13T13:02:20.875530Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:02:49,Booch01,pio02,2024-08-13T13:02:49.185500Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:02:59,Booch01,pio02,2024-08-13T13:02:59.673925Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:03:20,Booch01,pio02,2024-08-13T13:03:20.500761Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:03:48,Booch01,pio02,2024-08-13T13:03:48.913650Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:03:59,Booch01,pio02,2024-08-13T13:03:59.402811Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:04:20,Booch01,pio02,2024-08-13T13:04:20.229000Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:04:48,Booch01,pio02,2024-08-13T13:04:48.541035Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:04:59,Booch01,pio02,2024-08-13T13:04:59.029657Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:05:19,Booch01,pio02,2024-08-13T13:05:19.857662Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:05:48,Booch01,pio02,2024-08-13T13:05:48.170526Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:05:58,Booch01,pio02,2024-08-13T13:05:58.772265Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:06:19,Booch01,pio02,2024-08-13T13:06:19.599079Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:06:47,Booch01,pio02,2024-08-13T13:06:47.910479Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:06:58,Booch01,pio02,2024-08-13T13:06:58.396961Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:07:19,Booch01,pio02,2024-08-13T13:07:19.224349Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:07:47,Booch01,pio02,2024-08-13T13:07:47.580849Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:07:58,Booch01,pio02,2024-08-13T13:07:58.071610Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:08:18,Booch01,pio02,2024-08-13T13:08:18.998776Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:08:47,Booch01,pio02,2024-08-13T13:08:47.308701Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:08:57,Booch01,pio02,2024-08-13T13:08:57.798576Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:09:18,Booch01,pio02,2024-08-13T13:09:18.629113Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:09:46,Booch01,pio02,2024-08-13T13:09:46.941462Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:09:57,Booch01,pio02,2024-08-13T13:09:57.432920Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:10:18,Booch01,pio02,2024-08-13T13:10:18.259481Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:10:46,Booch01,pio02,2024-08-13T13:10:46.673137Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:10:57,Booch01,pio02,2024-08-13T13:10:57.175185Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:11:18,Booch01,pio02,2024-08-13T13:11:18.002560Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:11:46,Booch01,pio02,2024-08-13T13:11:46.312357Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:11:56,Booch01,pio02,2024-08-13T13:11:56.800362Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:12:17,Booch01,pio02,2024-08-13T13:12:17.630399Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:12:45,Booch01,pio02,2024-08-13T13:12:45.974506Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:12:56,Booch01,pio02,2024-08-13T13:12:56.566246Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:13:17,Booch01,pio02,2024-08-13T13:13:17.392458Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:13:45,Booch01,pio02,2024-08-13T13:13:45.704984Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:13:56,Booch01,pio02,2024-08-13T13:13:56.225948Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:14:17,Booch01,pio02,2024-08-13T13:14:17.053682Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:14:45,Booch01,pio02,2024-08-13T13:14:45.364961Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:14:55,Booch01,pio02,2024-08-13T13:14:55.853239Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:15:16,Booch01,pio02,2024-08-13T13:15:16.782005Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:15:45,Booch01,pio02,2024-08-13T13:15:45.094826Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:15:55,Booch01,pio02,2024-08-13T13:15:55.583920Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:16:16,Booch01,pio02,2024-08-13T13:16:16.411229Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:16:44,Booch01,pio02,2024-08-13T13:16:44.753373Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:16:55,Booch01,pio02,2024-08-13T13:16:55.255732Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:17:21,Booch01,pio02,2024-08-13T13:17:21.246232Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:17:49,Booch01,pio02,2024-08-13T13:17:49.556797Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:18:00,Booch01,pio02,2024-08-13T13:18:00.046698Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:18:20,Booch01,pio02,2024-08-13T13:18:20.873823Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:18:49,Booch01,pio02,2024-08-13T13:18:49.185807Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:18:59,Booch01,pio02,2024-08-13T13:18:59.679063Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:19:20,Booch01,pio02,2024-08-13T13:19:20.539988Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:19:48,Booch01,pio02,2024-08-13T13:19:48.953541Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:19:59,Booch01,pio02,2024-08-13T13:19:59.442067Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:20:20,Booch01,pio02,2024-08-13T13:20:20.268079Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:20:48,Booch01,pio02,2024-08-13T13:20:48.616545Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:20:59,Booch01,pio02,2024-08-13T13:20:59.105228Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:21:19,Booch01,pio02,2024-08-13T13:21:19.933853Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:21:48,Booch01,pio02,2024-08-13T13:21:48.245643Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:21:58,Booch01,pio02,2024-08-13T13:21:58.842813Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:22:19,Booch01,pio02,2024-08-13T13:22:19.675448Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:22:47,Booch01,pio02,2024-08-13T13:22:47.990843Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:22:58,Booch01,pio02,2024-08-13T13:22:58.480600Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:23:19,Booch01,pio02,2024-08-13T13:23:19.307059Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:23:47,Booch01,pio02,2024-08-13T13:23:47.621910Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:23:58,Booch01,pio02,2024-08-13T13:23:58.113081Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:24:19,Booch01,pio02,2024-08-13T13:24:19.041609Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:24:47,Booch01,pio02,2024-08-13T13:24:47.350547Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:24:57,Booch01,pio02,2024-08-13T13:24:57.841287Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:25:18,Booch01,pio02,2024-08-13T13:25:18.683063Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:25:46,Booch01,pio02,2024-08-13T13:25:46.993598Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:25:57,Booch01,pio02,2024-08-13T13:25:57.482387Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:26:18,Booch01,pio02,2024-08-13T13:26:18.308541Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:26:46,Booch01,pio02,2024-08-13T13:26:46.722360Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:26:57,Booch01,pio02,2024-08-13T13:26:57.210564Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:27:18,Booch01,pio02,2024-08-13T13:27:18.039269Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:27:46,Booch01,pio02,2024-08-13T13:27:46.352857Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:27:56,Booch01,pio02,2024-08-13T13:27:56.841495Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:28:17,Booch01,pio02,2024-08-13T13:28:17.670833Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:28:45,Booch01,pio02,2024-08-13T13:28:45.982079Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:28:56,Booch01,pio02,2024-08-13T13:28:56.571794Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:29:17,Booch01,pio02,2024-08-13T13:29:17.398621Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:29:45,Booch01,pio02,2024-08-13T13:29:45.709127Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:29:56,Booch01,pio02,2024-08-13T13:29:56.200551Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:30:17,Booch01,pio02,2024-08-13T13:30:17.027820Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:30:45,Booch01,pio02,2024-08-13T13:30:45.338051Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:30:55,Booch01,pio02,2024-08-13T13:30:55.875242Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:31:16,Booch01,pio02,2024-08-13T13:31:16.802345Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:31:45,Booch01,pio02,2024-08-13T13:31:45.114838Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:31:55,Booch01,pio02,2024-08-13T13:31:55.604349Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:32:16,Booch01,pio02,2024-08-13T13:32:16.431525Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:32:44,Booch01,pio02,2024-08-13T13:32:44.744282Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:32:55,Booch01,pio02,2024-08-13T13:32:55.234691Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:33:21,Booch01,pio02,2024-08-13T13:33:21.145767Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:33:49,Booch01,pio02,2024-08-13T13:33:49.457382Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:33:59,Booch01,pio02,2024-08-13T13:33:59.949808Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:34:20,Booch01,pio02,2024-08-13T13:34:20.778652Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:34:49,Booch01,pio02,2024-08-13T13:34:49.190835Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:34:59,Booch01,pio02,2024-08-13T13:34:59.679705Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:35:20,Booch01,pio02,2024-08-13T13:35:20.507082Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:35:48,Booch01,pio02,2024-08-13T13:35:48.818456Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:35:59,Booch01,pio02,2024-08-13T13:35:59.308726Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:36:20,Booch01,pio02,2024-08-13T13:36:20.137030Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:36:48,Booch01,pio02,2024-08-13T13:36:48.450815Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:36:59,Booch01,pio02,2024-08-13T13:36:59.044237Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:37:19,Booch01,pio02,2024-08-13T13:37:19.870737Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:37:48,Booch01,pio02,2024-08-13T13:37:48.182744Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:37:58,Booch01,pio02,2024-08-13T13:37:58.692246Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:38:19,Booch01,pio02,2024-08-13T13:38:19.518664Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:38:47,Booch01,pio02,2024-08-13T13:38:47.833669Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:38:58,Booch01,pio02,2024-08-13T13:38:58.324814Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:39:19,Booch01,pio02,2024-08-13T13:39:19.255833Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:39:47,Booch01,pio02,2024-08-13T13:39:47.570517Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:39:58,Booch01,pio02,2024-08-13T13:39:58.057077Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:40:18,Booch01,pio02,2024-08-13T13:40:18.914555Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:40:47,Booch01,pio02,2024-08-13T13:40:47.227141Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:40:57,Booch01,pio02,2024-08-13T13:40:57.716409Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:41:18,Booch01,pio02,2024-08-13T13:41:18.545284Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:41:46,Booch01,pio02,2024-08-13T13:41:46.960468Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:41:57,Booch01,pio02,2024-08-13T13:41:57.450973Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:42:18,Booch01,pio02,2024-08-13T13:42:18.312175Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:42:46,Booch01,pio02,2024-08-13T13:42:46.623457Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:42:57,Booch01,pio02,2024-08-13T13:42:57.111941Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:43:17,Booch01,pio02,2024-08-13T13:43:17.937436Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:43:46,Booch01,pio02,2024-08-13T13:43:46.249827Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:43:56,Booch01,pio02,2024-08-13T13:43:56.838522Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:44:17,Booch01,pio02,2024-08-13T13:44:17.666959Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:44:45,Booch01,pio02,2024-08-13T13:44:45.980031Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:44:56,Booch01,pio02,2024-08-13T13:44:56.469337Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:45:17,Booch01,pio02,2024-08-13T13:45:17.297734Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:45:45,Booch01,pio02,2024-08-13T13:45:45.611494Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:45:56,Booch01,pio02,2024-08-13T13:45:56.100596Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:46:17,Booch01,pio02,2024-08-13T13:46:17.028201Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:46:45,Booch01,pio02,2024-08-13T13:46:45.373115Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:46:55,Booch01,pio02,2024-08-13T13:46:55.863163Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:47:16,Booch01,pio02,2024-08-13T13:47:16.724410Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:47:45,Booch01,pio02,2024-08-13T13:47:45.037062Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:47:55,Booch01,pio02,2024-08-13T13:47:55.527925Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:48:16,Booch01,pio02,2024-08-13T13:48:16.356494Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:48:44,Booch01,pio02,2024-08-13T13:48:44.772515Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:48:55,Booch01,pio02,2024-08-13T13:48:55.261407Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:49:21,Booch01,pio02,2024-08-13T13:49:21.145027Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:49:49,Booch01,pio02,2024-08-13T13:49:49.505300Z,remove_waste,0.9375,dosing_automation:chemostat
2024-08-13 14:49:59,Booch01,pio02,2024-08-13T13:49:59.993769Z,remove_waste,1.875,dosing_automation:chemostat
2024-08-13 14:50:20,Booch01,pio02,2024-08-13T13:50:20.823458Z,add_media,0.9375,dosing_automation:chemostat
2024-08-13 14:50:49,Booch01,pio02,2024-08-13T13:50:49.235924Z,remove_waste,0.9375,dosing_automation:chemostat
