timestamp_localtime,experiment,pioreactor_unit,timestamp,event_name,message,data
2023-12-02 05:33:42,Spirulina 003,pio001,2023-12-02T05:33:42.075329Z,UpdatedHeaterDC,delta_dc=0.3150000000000226,"{""current_dc"": 72.68, ""delta_dc"": 0.3150000000000226}"
2023-12-02 05:37:27,Spirulina 003,pio001,2023-12-02T05:37:27.067479Z,UpdatedHeaterDC,delta_dc=-0.36000000000001364,"{""current_dc"": 72.32, ""delta_dc"": -0.36000000000001364}"
2023-12-02 05:41:12,Spirulina 003,pio001,2023-12-02T05:41:12.067877Z,UpdatedHeaterDC,delta_dc=0.36000000000001364,"{""current_dc"": 72.68, ""delta_dc"": 0.36000000000001364}"
2023-12-02 05:44:57,Spirulina 003,pio001,2023-12-02T05:44:57.075283Z,UpdatedHeaterDC,delta_dc=0.015000000000018332,"{""current_dc"": 72.7, ""delta_dc"": 0.015000000000018332}"
2023-12-02 05:48:42,Spirulina 003,pio001,2023-12-02T05:48:42.062346Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 72.53, ""delta_dc"": -0.16499999999999915}"
2023-12-02 05:52:27,Spirulina 003,pio001,2023-12-02T05:52:27.075613Z,UpdatedHeaterDC,delta_dc=-0.405000000000026,"{""current_dc"": 72.12, ""delta_dc"": -0.405000000000026}"
2023-12-02 05:56:12,Spirulina 003,pio001,2023-12-02T05:56:12.069243Z,UpdatedHeaterDC,delta_dc=0.3449999999999953,"{""current_dc"": 72.47, ""delta_dc"": 0.3449999999999953}"
2023-12-02 05:59:57,Spirulina 003,pio001,2023-12-02T05:59:57.069184Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 72.27, ""delta_dc"": -0.1950000000000145}"
2023-12-02 06:03:42,Spirulina 003,pio001,2023-12-02T06:03:42.063316Z,UpdatedHeaterDC,delta_dc=1.0650000000000333,"{""current_dc"": 73.34, ""delta_dc"": 1.0650000000000333}"
2023-12-02 06:07:27,Spirulina 003,pio001,2023-12-02T06:07:27.074579Z,UpdatedHeaterDC,delta_dc=0.09000000000001407,"{""current_dc"": 73.43, ""delta_dc"": 0.09000000000001407}"
2023-12-02 06:11:12,Spirulina 003,pio001,2023-12-02T06:11:12.060804Z,UpdatedHeaterDC,delta_dc=-0.40500000000001535,"{""current_dc"": 73.02, ""delta_dc"": -0.40500000000001535}"
2023-12-02 06:14:57,Spirulina 003,pio001,2023-12-02T06:14:57.061099Z,UpdatedHeaterDC,delta_dc=-0.2999999999999936,"{""current_dc"": 72.72, ""delta_dc"": -0.2999999999999936}"
2023-12-02 06:18:42,Spirulina 003,pio001,2023-12-02T06:18:42.066632Z,UpdatedHeaterDC,delta_dc=0.17999999999999616,"{""current_dc"": 72.9, ""delta_dc"": 0.17999999999999616}"
2023-12-02 06:22:27,Spirulina 003,pio001,2023-12-02T06:22:27.058040Z,UpdatedHeaterDC,delta_dc=-0.45000000000001705,"{""current_dc"": 72.45, ""delta_dc"": -0.45000000000001705}"
2023-12-02 06:26:12,Spirulina 003,pio001,2023-12-02T06:26:12.064037Z,UpdatedHeaterDC,delta_dc=-0.329999999999977,"{""current_dc"": 72.12, ""delta_dc"": -0.329999999999977}"
2023-12-02 06:29:57,Spirulina 003,pio001,2023-12-02T06:29:57.071583Z,UpdatedHeaterDC,delta_dc=0.20999999999996888,"{""current_dc"": 72.33, ""delta_dc"": 0.20999999999996888}"
2023-12-02 06:33:42,Spirulina 003,pio001,2023-12-02T06:33:42.066654Z,UpdatedHeaterDC,delta_dc=-0.360000000000003,"{""current_dc"": 71.97, ""delta_dc"": -0.360000000000003}"
2023-12-02 06:37:27,Spirulina 003,pio001,2023-12-02T06:37:27.067472Z,UpdatedHeaterDC,delta_dc=-0.2549999999999919,"{""current_dc"": 71.72, ""delta_dc"": -0.2549999999999919}"
2023-12-02 06:41:12,Spirulina 003,pio001,2023-12-02T06:41:12.067219Z,UpdatedHeaterDC,delta_dc=0.16499999999997783,"{""current_dc"": 71.88, ""delta_dc"": 0.16499999999997783}"
2023-12-02 06:44:57,Spirulina 003,pio001,2023-12-02T06:44:57.065777Z,UpdatedHeaterDC,delta_dc=-0.2849999999999646,"{""current_dc"": 71.6, ""delta_dc"": -0.2849999999999646}"
2023-12-02 06:48:42,Spirulina 003,pio001,2023-12-02T06:48:42.063284Z,UpdatedHeaterDC,delta_dc=0.07499999999996376,"{""current_dc"": 71.67, ""delta_dc"": 0.07499999999996376}"
2023-12-02 06:52:27,Spirulina 003,pio001,2023-12-02T06:52:27.083990Z,UpdatedHeaterDC,delta_dc=0.09000000000001407,"{""current_dc"": 71.76, ""delta_dc"": 0.09000000000001407}"
2023-12-02 06:56:12,Spirulina 003,pio001,2023-12-02T06:56:12.066822Z,UpdatedHeaterDC,delta_dc=-0.07499999999998508,"{""current_dc"": 71.69, ""delta_dc"": -0.07499999999998508}"
2023-12-02 06:59:57,Spirulina 003,pio001,2023-12-02T06:59:57.063888Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 71.89, ""delta_dc"": 0.1950000000000145}"
2023-12-02 07:03:42,Spirulina 003,pio001,2023-12-02T07:03:42.073995Z,UpdatedHeaterDC,delta_dc=-0.01500000000002899,"{""current_dc"": 71.87, ""delta_dc"": -0.01500000000002899}"
2023-12-02 07:07:27,Spirulina 003,pio001,2023-12-02T07:07:27.059171Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 71.6, ""delta_dc"": -0.2699999999999996}"
2023-12-02 07:11:12,Spirulina 003,pio001,2023-12-02T07:11:12.070992Z,UpdatedHeaterDC,delta_dc=0.06000000000002004,"{""current_dc"": 71.66, ""delta_dc"": 0.06000000000002004}"
2023-12-02 07:14:57,Spirulina 003,pio001,2023-12-02T07:14:57.074546Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 71.86, ""delta_dc"": 0.1950000000000145}"
2023-12-02 07:18:42,Spirulina 003,pio001,2023-12-02T07:18:42.065271Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 71.62, ""delta_dc"": -0.24000000000003752}"
2023-12-02 07:22:27,Spirulina 003,pio001,2023-12-02T07:22:27.068236Z,UpdatedHeaterDC,delta_dc=0.3150000000000226,"{""current_dc"": 71.94, ""delta_dc"": 0.3150000000000226}"
2023-12-02 07:26:12,Spirulina 003,pio001,2023-12-02T07:26:12.064387Z,UpdatedHeaterDC,delta_dc=-0.28500000000002856,"{""current_dc"": 71.65, ""delta_dc"": -0.28500000000002856}"
2023-12-02 07:29:57,Spirulina 003,pio001,2023-12-02T07:29:57.064355Z,UpdatedHeaterDC,delta_dc=-0.06000000000000938,"{""current_dc"": 71.59, ""delta_dc"": -0.06000000000000938}"
2023-12-02 07:33:42,Spirulina 003,pio001,2023-12-02T07:33:42.062737Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 71.75, ""delta_dc"": 0.16499999999999915}"
2023-12-02 07:37:27,Spirulina 003,pio001,2023-12-02T07:37:27.070281Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 71.55, ""delta_dc"": -0.1950000000000145}"
2023-12-02 07:41:12,Spirulina 003,pio001,2023-12-02T07:41:12.066320Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 71.42, ""delta_dc"": -0.13499999999999446}"
2023-12-02 07:44:57,Spirulina 003,pio001,2023-12-02T07:44:57.068842Z,UpdatedHeaterDC,delta_dc=0.36000000000001364,"{""current_dc"": 71.78, ""delta_dc"": 0.36000000000001364}"
2023-12-02 07:48:42,Spirulina 003,pio001,2023-12-02T07:48:42.069826Z,UpdatedHeaterDC,delta_dc=-0.28500000000002856,"{""current_dc"": 71.49, ""delta_dc"": -0.28500000000002856}"
2023-12-02 07:52:27,Spirulina 003,pio001,2023-12-02T07:52:27.059402Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 71.36, ""delta_dc"": -0.13499999999999446}"
2023-12-02 07:56:12,Spirulina 003,pio001,2023-12-02T07:56:12.061660Z,UpdatedHeaterDC,delta_dc=0.36000000000001364,"{""current_dc"": 71.72, ""delta_dc"": 0.36000000000001364}"
2023-12-02 07:59:57,Spirulina 003,pio001,2023-12-02T07:59:57.068742Z,UpdatedHeaterDC,delta_dc=-0.36000000000001364,"{""current_dc"": 71.36, ""delta_dc"": -0.36000000000001364}"
2023-12-02 08:03:42,Spirulina 003,pio001,2023-12-02T08:03:42.063203Z,UpdatedHeaterDC,delta_dc=-0.09000000000000341,"{""current_dc"": 71.27, ""delta_dc"": -0.09000000000000341}"
2023-12-02 08:07:27,Spirulina 003,pio001,2023-12-02T08:07:27.069678Z,UpdatedHeaterDC,delta_dc=0.36000000000001364,"{""current_dc"": 71.63, ""delta_dc"": 0.36000000000001364}"
2023-12-02 08:11:12,Spirulina 003,pio001,2023-12-02T08:11:12.068718Z,UpdatedHeaterDC,delta_dc=-0.28500000000002856,"{""current_dc"": 71.34, ""delta_dc"": -0.28500000000002856}"
2023-12-02 08:14:57,Spirulina 003,pio001,2023-12-02T08:14:57.063705Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 71.36, ""delta_dc"": 0.01500000000002899}"
2023-12-02 08:18:42,Spirulina 003,pio001,2023-12-02T08:18:42.059280Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 71.56, ""delta_dc"": 0.1950000000000145}"
2023-12-02 08:22:27,Spirulina 003,pio001,2023-12-02T08:22:27.064954Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 71.32, ""delta_dc"": -0.24000000000003752}"
2023-12-02 08:26:12,Spirulina 003,pio001,2023-12-02T08:26:12.060673Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 71.19, ""delta_dc"": -0.13499999999999446}"
2023-12-02 08:29:57,Spirulina 003,pio001,2023-12-02T08:29:57.072807Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 71.33, ""delta_dc"": 0.13500000000000512}"
2023-12-02 08:33:42,Spirulina 003,pio001,2023-12-02T08:33:42.068986Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 71.1, ""delta_dc"": -0.22500000000000853}"
2023-12-02 08:37:27,Spirulina 003,pio001,2023-12-02T08:37:27.061565Z,UpdatedHeaterDC,delta_dc=0.06000000000002004,"{""current_dc"": 71.16, ""delta_dc"": 0.06000000000002004}"
2023-12-02 08:41:12,Spirulina 003,pio001,2023-12-02T08:41:12.065284Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 71.36, ""delta_dc"": 0.1950000000000145}"
2023-12-02 08:44:57,Spirulina 003,pio001,2023-12-02T08:44:57.071926Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 71.12, ""delta_dc"": -0.24000000000003752}"
2023-12-02 08:48:42,Spirulina 003,pio001,2023-12-02T08:48:42.059780Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 70.99, ""delta_dc"": -0.13499999999999446}"
2023-12-02 08:52:27,Spirulina 003,pio001,2023-12-02T08:52:27.062476Z,UpdatedHeaterDC,delta_dc=0.28500000000002856,"{""current_dc"": 71.28, ""delta_dc"": 0.28500000000002856}"
2023-12-02 08:56:12,Spirulina 003,pio001,2023-12-02T08:56:12.062738Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 71.12, ""delta_dc"": -0.16499999999999915}"
2023-12-02 08:59:57,Spirulina 003,pio001,2023-12-02T08:59:57.075623Z,UpdatedHeaterDC,delta_dc=0.04499999999999105,"{""current_dc"": 71.16, ""delta_dc"": 0.04499999999999105}"
2023-12-02 09:03:42,Spirulina 003,pio001,2023-12-02T09:03:42.064877Z,UpdatedHeaterDC,delta_dc=0.15000000000002345,"{""current_dc"": 71.31, ""delta_dc"": 0.15000000000002345}"
2023-12-02 09:07:27,Spirulina 003,pio001,2023-12-02T09:07:27.073832Z,UpdatedHeaterDC,delta_dc=-0.3150000000000226,"{""current_dc"": 70.99, ""delta_dc"": -0.3150000000000226}"
2023-12-02 09:11:12,Spirulina 003,pio001,2023-12-02T09:11:12.063843Z,UpdatedHeaterDC,delta_dc=-0.015000000000018332,"{""current_dc"": 70.97, ""delta_dc"": -0.015000000000018332}"
2023-12-02 09:14:57,Spirulina 003,pio001,2023-12-02T09:14:57.065036Z,UpdatedHeaterDC,delta_dc=0.09000000000001407,"{""current_dc"": 71.06, ""delta_dc"": 0.09000000000001407}"
2023-12-02 09:18:42,Spirulina 003,pio001,2023-12-02T09:18:42.068284Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 70.83, ""delta_dc"": -0.22500000000000853}"
2023-12-02 09:22:27,Spirulina 003,pio001,2023-12-02T09:22:27.063659Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 70.97, ""delta_dc"": 0.13500000000000512}"
2023-12-02 09:26:12,Spirulina 003,pio001,2023-12-02T09:26:12.065620Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 71.04, ""delta_dc"": 0.07499999999998508}"
2023-12-02 09:29:57,Spirulina 003,pio001,2023-12-02T09:29:57.061179Z,UpdatedHeaterDC,delta_dc=-0.34499999999998465,"{""current_dc"": 70.7, ""delta_dc"": -0.34499999999998465}"
2023-12-02 09:33:42,Spirulina 003,pio001,2023-12-02T09:33:42.067528Z,UpdatedHeaterDC,delta_dc=0.3300000000000196,"{""current_dc"": 71.03, ""delta_dc"": 0.3300000000000196}"
2023-12-02 09:37:27,Spirulina 003,pio001,2023-12-02T09:37:27.067792Z,UpdatedHeaterDC,delta_dc=-0.3150000000000226,"{""current_dc"": 70.71, ""delta_dc"": -0.3150000000000226}"
2023-12-02 09:41:12,Spirulina 003,pio001,2023-12-02T09:41:12.060585Z,UpdatedHeaterDC,delta_dc=-0.09000000000000341,"{""current_dc"": 70.62, ""delta_dc"": -0.09000000000000341}"
2023-12-02 09:44:57,Spirulina 003,pio001,2023-12-02T09:44:57.065635Z,UpdatedHeaterDC,delta_dc=0.28500000000002856,"{""current_dc"": 70.91, ""delta_dc"": 0.28500000000002856}"
2023-12-02 09:48:42,Spirulina 003,pio001,2023-12-02T09:48:42.071767Z,UpdatedHeaterDC,delta_dc=-0.3150000000000226,"{""current_dc"": 70.59, ""delta_dc"": -0.3150000000000226}"
2023-12-02 09:52:27,Spirulina 003,pio001,2023-12-02T09:52:27.066048Z,UpdatedHeaterDC,delta_dc=-0.015000000000018332,"{""current_dc"": 70.57, ""delta_dc"": -0.015000000000018332}"
2023-12-02 09:56:12,Spirulina 003,pio001,2023-12-02T09:56:12.062862Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 70.81, ""delta_dc"": 0.24000000000003752}"
2023-12-02 09:59:57,Spirulina 003,pio001,2023-12-02T09:59:57.064931Z,UpdatedHeaterDC,delta_dc=0.2849999999999646,"{""current_dc"": 71.09, ""delta_dc"": 0.2849999999999646}"
2023-12-02 10:03:42,Spirulina 003,pio001,2023-12-02T10:03:42.067846Z,UpdatedHeaterDC,delta_dc=1.9500000000000064,"{""current_dc"": 73.04, ""delta_dc"": 1.9500000000000064}"
2023-12-02 10:07:27,Spirulina 003,pio001,2023-12-02T10:07:27.068753Z,UpdatedHeaterDC,delta_dc=1.8450000000000166,"{""current_dc"": 74.89, ""delta_dc"": 1.8450000000000166}"
2023-12-02 10:11:12,Spirulina 003,pio001,2023-12-02T10:11:12.061199Z,UpdatedHeaterDC,delta_dc=2.159999999999986,"{""current_dc"": 77.05, ""delta_dc"": 2.159999999999986}"
2023-12-02 10:14:57,Spirulina 003,pio001,2023-12-02T10:14:57.067847Z,UpdatedHeaterDC,delta_dc=1.6199999999999974,"{""current_dc"": 78.67, ""delta_dc"": 1.6199999999999974}"
2023-12-02 10:18:42,Spirulina 003,pio001,2023-12-02T10:18:42.062499Z,UpdatedHeaterDC,delta_dc=1.5450000000000124,"{""current_dc"": 80.22, ""delta_dc"": 1.5450000000000124}"
2023-12-02 10:22:27,Spirulina 003,pio001,2023-12-02T10:22:27.067162Z,UpdatedHeaterDC,delta_dc=1.2149999999999714,"{""current_dc"": 81.43, ""delta_dc"": 1.2149999999999714}"
2023-12-02 10:26:12,Spirulina 003,pio001,2023-12-02T10:26:12.074825Z,UpdatedHeaterDC,delta_dc=0.6149999999999949,"{""current_dc"": 82.05, ""delta_dc"": 0.6149999999999949}"
2023-12-02 10:29:57,Spirulina 003,pio001,2023-12-02T10:29:57.060307Z,UpdatedHeaterDC,delta_dc=0.8099999999999987,"{""current_dc"": 82.86, ""delta_dc"": 0.8099999999999987}"
2023-12-02 10:33:42,Spirulina 003,pio001,2023-12-02T10:33:42.072068Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 83.03, ""delta_dc"": 0.16499999999999915}"
2023-12-02 10:37:27,Spirulina 003,pio001,2023-12-02T10:37:27.064291Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 82.94, ""delta_dc"": -0.09000000000001407}"
2023-12-02 10:41:12,Spirulina 003,pio001,2023-12-02T10:41:12.069515Z,UpdatedHeaterDC,delta_dc=0.4350000000000307,"{""current_dc"": 83.38, ""delta_dc"": 0.4350000000000307}"
2023-12-02 10:44:57,Spirulina 003,pio001,2023-12-02T10:44:57.066514Z,UpdatedHeaterDC,delta_dc=-0.5100000000000264,"{""current_dc"": 82.87, ""delta_dc"": -0.5100000000000264}"
2023-12-02 10:48:42,Spirulina 003,pio001,2023-12-02T10:48:42.061437Z,UpdatedHeaterDC,delta_dc=-0.04499999999999105,"{""current_dc"": 82.83, ""delta_dc"": -0.04499999999999105}"
2023-12-02 10:52:27,Spirulina 003,pio001,2023-12-02T10:52:27.067202Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 82.9, ""delta_dc"": 0.07499999999998508}"
2023-12-02 10:56:12,Spirulina 003,pio001,2023-12-02T10:56:12.070099Z,UpdatedHeaterDC,delta_dc=-0.41999999999996973,"{""current_dc"": 82.48, ""delta_dc"": -0.41999999999996973}"
2023-12-02 10:59:57,Spirulina 003,pio001,2023-12-02T10:59:57.073030Z,UpdatedHeaterDC,delta_dc=0.07499999999996376,"{""current_dc"": 82.55, ""delta_dc"": 0.07499999999996376}"
2023-12-02 11:03:42,Spirulina 003,pio001,2023-12-02T11:03:42.078062Z,UpdatedHeaterDC,delta_dc=-0.2849999999999646,"{""current_dc"": 82.27, ""delta_dc"": -0.2849999999999646}"
2023-12-02 11:07:27,Spirulina 003,pio001,2023-12-02T11:07:27.056569Z,UpdatedHeaterDC,delta_dc=-0.3000000000000149,"{""current_dc"": 81.97, ""delta_dc"": -0.3000000000000149}"
2023-12-02 11:11:12,Spirulina 003,pio001,2023-12-02T11:11:12.064128Z,UpdatedHeaterDC,delta_dc=0.16499999999997783,"{""current_dc"": 82.13, ""delta_dc"": 0.16499999999997783}"
2023-12-02 11:14:57,Spirulina 003,pio001,2023-12-02T11:14:57.074694Z,UpdatedHeaterDC,delta_dc=-0.20999999999997954,"{""current_dc"": 81.92, ""delta_dc"": -0.20999999999997954}"
2023-12-02 11:18:42,Spirulina 003,pio001,2023-12-02T11:18:42.055348Z,UpdatedHeaterDC,delta_dc=-0.19499999999998252,"{""current_dc"": 81.73, ""delta_dc"": -0.19499999999998252}"
2023-12-02 11:22:27,Spirulina 003,pio001,2023-12-02T11:22:27.067085Z,UpdatedHeaterDC,delta_dc=0.15000000000000213,"{""current_dc"": 81.88, ""delta_dc"": 0.15000000000000213}"
2023-12-02 11:26:12,Spirulina 003,pio001,2023-12-02T11:26:12.071206Z,UpdatedHeaterDC,delta_dc=-0.32999999999998764,"{""current_dc"": 81.55, ""delta_dc"": -0.32999999999998764}"
2023-12-02 11:29:57,Spirulina 003,pio001,2023-12-02T11:29:57.065240Z,UpdatedHeaterDC,delta_dc=0.2249999999999872,"{""current_dc"": 81.77, ""delta_dc"": 0.2249999999999872}"
2023-12-02 11:33:42,Spirulina 003,pio001,2023-12-02T11:33:42.079105Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 81.62, ""delta_dc"": -0.15000000000002345}"
2023-12-02 11:37:27,Spirulina 003,pio001,2023-12-02T11:37:27.073641Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 81.64, ""delta_dc"": 0.01500000000002899}"
2023-12-02 11:41:12,Spirulina 003,pio001,2023-12-02T11:41:12.059720Z,UpdatedHeaterDC,delta_dc=0.04499999999999105,"{""current_dc"": 81.68, ""delta_dc"": 0.04499999999999105}"
2023-12-02 11:44:57,Spirulina 003,pio001,2023-12-02T11:44:57.075234Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 81.45, ""delta_dc"": -0.22500000000000853}"
2023-12-02 11:48:42,Spirulina 003,pio001,2023-12-02T11:48:42.063129Z,UpdatedHeaterDC,delta_dc=0.5099999999999838,"{""current_dc"": 81.96, ""delta_dc"": 0.5099999999999838}"
2023-12-02 11:52:27,Spirulina 003,pio001,2023-12-02T11:52:27.063673Z,UpdatedHeaterDC,delta_dc=-0.2999999999999723,"{""current_dc"": 81.66, ""delta_dc"": -0.2999999999999723}"
2023-12-02 11:56:12,Spirulina 003,pio001,2023-12-02T11:56:12.063899Z,UpdatedHeaterDC,delta_dc=-0.02999999999999403,"{""current_dc"": 81.63, ""delta_dc"": -0.02999999999999403}"
2023-12-02 11:59:57,Spirulina 003,pio001,2023-12-02T11:59:57.061837Z,UpdatedHeaterDC,delta_dc=0.2699999999999996,"{""current_dc"": 81.9, ""delta_dc"": 0.2699999999999996}"
2023-12-02 12:03:42,Spirulina 003,pio001,2023-12-02T12:03:42.065060Z,UpdatedHeaterDC,delta_dc=-0.13500000000000512,"{""current_dc"": 81.77, ""delta_dc"": -0.13500000000000512}"
2023-12-02 12:07:27,Spirulina 003,pio001,2023-12-02T12:07:27.063264Z,UpdatedHeaterDC,delta_dc=-0.07499999999998508,"{""current_dc"": 81.7, ""delta_dc"": -0.07499999999998508}"
2023-12-02 12:11:12,Spirulina 003,pio001,2023-12-02T12:11:12.067592Z,UpdatedHeaterDC,delta_dc=0.11999999999997613,"{""current_dc"": 81.82, ""delta_dc"": 0.11999999999997613}"
2023-12-02 12:14:57,Spirulina 003,pio001,2023-12-02T12:14:57.077806Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 81.55, ""delta_dc"": -0.2699999999999996}"
2023-12-02 12:18:42,Spirulina 003,pio001,2023-12-02T12:18:42.061532Z,UpdatedHeaterDC,delta_dc=0.2099999999999902,"{""current_dc"": 81.76, ""delta_dc"": 0.2099999999999902}"
2023-12-02 12:22:27,Spirulina 003,pio001,2023-12-02T12:22:27.063450Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 81.64, ""delta_dc"": -0.11999999999997613}"
2023-12-02 12:26:12,Spirulina 003,pio001,2023-12-02T12:26:12.064046Z,UpdatedHeaterDC,delta_dc=-0.32999999999998764,"{""current_dc"": 81.31, ""delta_dc"": -0.32999999999998764}"
2023-12-02 12:29:57,Spirulina 003,pio001,2023-12-02T12:29:57.077178Z,UpdatedHeaterDC,delta_dc=0.15000000000000213,"{""current_dc"": 81.46, ""delta_dc"": 0.15000000000000213}"
2023-12-02 12:33:42,Spirulina 003,pio001,2023-12-02T12:33:42.060689Z,UpdatedHeaterDC,delta_dc=-0.32999999999998764,"{""current_dc"": 81.13, ""delta_dc"": -0.32999999999998764}"
2023-12-02 12:37:27,Spirulina 003,pio001,2023-12-02T12:37:27.068891Z,UpdatedHeaterDC,delta_dc=0.2249999999999872,"{""current_dc"": 81.35, ""delta_dc"": 0.2249999999999872}"
2023-12-02 12:41:12,Spirulina 003,pio001,2023-12-02T12:41:12.062591Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 81.12, ""delta_dc"": -0.22500000000000853}"
2023-12-02 12:44:57,Spirulina 003,pio001,2023-12-02T12:44:57.069686Z,UpdatedHeaterDC,delta_dc=-0.015000000000018332,"{""current_dc"": 81.1, ""delta_dc"": -0.015000000000018332}"
2023-12-02 12:48:42,Spirulina 003,pio001,2023-12-02T12:48:42.063346Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 81.12, ""delta_dc"": 0.01500000000002899}"
2023-12-02 12:52:27,Spirulina 003,pio001,2023-12-02T12:52:27.057980Z,UpdatedHeaterDC,delta_dc=-0.18000000000001748,"{""current_dc"": 80.94, ""delta_dc"": -0.18000000000001748}"
2023-12-02 12:56:12,Spirulina 003,pio001,2023-12-02T12:56:12.072794Z,UpdatedHeaterDC,delta_dc=0.28500000000002856,"{""current_dc"": 81.23, ""delta_dc"": 0.28500000000002856}"
2023-12-02 12:59:57,Spirulina 003,pio001,2023-12-02T12:59:57.058000Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 80.99, ""delta_dc"": -0.24000000000003752}"
2023-12-02 13:03:42,Spirulina 003,pio001,2023-12-02T13:03:42.060317Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 80.86, ""delta_dc"": -0.13499999999999446}"
2023-12-02 13:07:27,Spirulina 003,pio001,2023-12-02T13:07:27.065543Z,UpdatedHeaterDC,delta_dc=-0.015000000000018332,"{""current_dc"": 80.84, ""delta_dc"": -0.015000000000018332}"
2023-12-02 13:11:12,Spirulina 003,pio001,2023-12-02T13:11:12.072440Z,UpdatedHeaterDC,delta_dc=-0.20999999999997954,"{""current_dc"": 80.63, ""delta_dc"": -0.20999999999997954}"
2023-12-02 13:14:57,Spirulina 003,pio001,2023-12-02T13:14:57.063034Z,UpdatedHeaterDC,delta_dc=0.3300000000000196,"{""current_dc"": 80.96, ""delta_dc"": 0.3300000000000196}"
2023-12-02 13:18:42,Spirulina 003,pio001,2023-12-02T13:18:42.065785Z,UpdatedHeaterDC,delta_dc=-0.3150000000000226,"{""current_dc"": 80.64, ""delta_dc"": -0.3150000000000226}"
2023-12-02 13:22:27,Spirulina 003,pio001,2023-12-02T13:22:27.062786Z,UpdatedHeaterDC,delta_dc=0.28500000000002856,"{""current_dc"": 80.93, ""delta_dc"": 0.28500000000002856}"
2023-12-02 13:26:12,Spirulina 003,pio001,2023-12-02T13:26:12.063437Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 80.69, ""delta_dc"": -0.24000000000003752}"
2023-12-02 13:29:57,Spirulina 003,pio001,2023-12-02T13:29:57.072251Z,UpdatedHeaterDC,delta_dc=-0.06000000000000938,"{""current_dc"": 80.63, ""delta_dc"": -0.06000000000000938}"
2023-12-02 13:33:42,Spirulina 003,pio001,2023-12-02T13:33:42.060773Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 80.87, ""delta_dc"": 0.24000000000003752}"
2023-12-02 13:37:27,Spirulina 003,pio001,2023-12-02T13:37:27.069016Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 80.78, ""delta_dc"": -0.09000000000001407}"
2023-12-02 13:41:12,Spirulina 003,pio001,2023-12-02T13:41:12.058308Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 80.63, ""delta_dc"": -0.15000000000002345}"
2023-12-02 13:44:57,Spirulina 003,pio001,2023-12-02T13:44:57.064067Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 80.87, ""delta_dc"": 0.24000000000003752}"
